ID,image-3sec,image,segmentedRailImage,probaObstacle1,x1,dx1,y1,dy1,probaObstacle2,x2,dx2,y2,dy2,probaObstacle3,x3,dx3,y3,dy3
288,0288_1.jpg,0288_2.jpg,0288_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
263,0263_1.jpg,0263_2.jpg,0263_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1194,1194_1.jpg,1194_2.jpg,1194_rail.png,1.0,0.4828,0.2164,0.3847,0.1861,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2206,2206_1.jpg,2206_2.jpg,2206_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1478,1478_1.jpg,1478_2.jpg,1478_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
843,0843_1.jpg,0843_2.jpg,0843_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1146,1146_1.jpg,1146_2.jpg,1146_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2277,2277_1.jpg,2277_2.jpg,2277_rail.png,1.0,0.4477,0.1313,0.3667,0.1222,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1460,1460_1.jpg,1460_2.jpg,1460_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2046,2046_1.jpg,2046_2.jpg,2046_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
395,0395_1.jpg,0395_2.jpg,0395_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
573,0573_1.jpg,0573_2.jpg,0573_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
282,0282_1.jpg,0282_2.jpg,0282_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
694,0694_1.jpg,0694_2.jpg,0694_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1952,1952_1.jpg,1952_2.jpg,1952_rail.png,1.0,0.4219,0.15,0.4403,0.1486,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
583,0583_1.jpg,0583_2.jpg,0583_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1953,1953_1.jpg,1953_2.jpg,1953_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
653,0653_1.jpg,0653_2.jpg,0653_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1564,1564_1.jpg,1564_2.jpg,1564_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1124,1124_1.jpg,1124_2.jpg,1124_rail.png,1.0,0.3312,0.1055,0.4083,0.0986,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1691,1691_1.jpg,1691_2.jpg,1691_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
104,0104_1.jpg,0104_2.jpg,0104_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2273,2273_1.jpg,2273_2.jpg,2273_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
139,0139_1.jpg,0139_2.jpg,0139_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
716,0716_1.jpg,0716_2.jpg,0716_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1445,1445_1.jpg,1445_2.jpg,1445_rail.png,1.0,0.3633,0.1172,0.3806,0.0986,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2090,2090_1.jpg,2090_2.jpg,2090_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
330,0330_1.jpg,0330_2.jpg,0330_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1786,1786_1.jpg,1786_2.jpg,1786_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
409,0409_1.jpg,0409_2.jpg,0409_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1779,1779_1.jpg,1779_2.jpg,1779_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1447,1447_1.jpg,1447_2.jpg,1447_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1516,1516_1.jpg,1516_2.jpg,1516_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
897,0897_1.jpg,0897_2.jpg,0897_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1256,1256_1.jpg,1256_2.jpg,1256_rail.png,1.0,0.5023,0.1117,0.4236,0.1153,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1781,1781_1.jpg,1781_2.jpg,1781_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
157,0157_1.jpg,0157_2.jpg,0157_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
84,0084_1.jpg,0084_2.jpg,0084_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
174,0174_1.jpg,0174_2.jpg,0174_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
254,0254_1.jpg,0254_2.jpg,0254_rail.png,1.0,0.5109,0.1891,0.2153,0.1528,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
96,0096_1.jpg,0096_2.jpg,0096_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
595,0595_1.jpg,0595_2.jpg,0595_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
112,0112_1.jpg,0112_2.jpg,0112_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1476,1476_1.jpg,1476_2.jpg,1476_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2003,2003_1.jpg,2003_2.jpg,2003_rail.png,1.0,0.5188,0.1422,0.2889,0.125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1608,1608_1.jpg,1608_2.jpg,1608_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
232,0232_1.jpg,0232_2.jpg,0232_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
186,0186_1.jpg,0186_2.jpg,0186_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
949,0949_1.jpg,0949_2.jpg,0949_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
846,0846_1.jpg,0846_2.jpg,0846_rail.png,1.0,0.4391,0.1141,0.5389,0.1028,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
181,0181_1.jpg,0181_2.jpg,0181_rail.png,1.0,0.5414,0.1727,0.4208,0.125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
127,0127_1.jpg,0127_2.jpg,0127_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1923,1923_1.jpg,1923_2.jpg,1923_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1994,1994_1.jpg,1994_2.jpg,1994_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
591,0591_1.jpg,0591_2.jpg,0591_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2060,2060_1.jpg,2060_2.jpg,2060_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1483,1483_1.jpg,1483_2.jpg,1483_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1033,1033_1.jpg,1033_2.jpg,1033_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
214,0214_1.jpg,0214_2.jpg,0214_rail.png,1.0,0.4141,0.1562,0.3806,0.1208,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
298,0298_1.jpg,0298_2.jpg,0298_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1381,1381_1.jpg,1381_2.jpg,1381_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
496,0496_1.jpg,0496_2.jpg,0496_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1491,1491_1.jpg,1491_2.jpg,1491_rail.png,1.0,0.2859,0.1609,0.4125,0.1222,1.0,0.4398,0.1711,0.4972,0.1278,0.0,0.5,0.0,0.5,0.0
908,0908_1.jpg,0908_2.jpg,0908_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1408,1408_1.jpg,1408_2.jpg,1408_rail.png,1.0,0.2898,0.1367,0.3403,0.1194,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1568,1568_1.jpg,1568_2.jpg,1568_rail.png,1.0,0.2727,0.1641,0.4514,0.1375,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
144,0144_1.jpg,0144_2.jpg,0144_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1880,1880_1.jpg,1880_2.jpg,1880_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
855,0855_1.jpg,0855_2.jpg,0855_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
787,0787_1.jpg,0787_2.jpg,0787_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1627,1627_1.jpg,1627_2.jpg,1627_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
149,0149_1.jpg,0149_2.jpg,0149_rail.png,1.0,0.507,0.0125,0.4764,0.0125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
484,0484_1.jpg,0484_2.jpg,0484_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
121,0121_1.jpg,0121_2.jpg,0121_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
627,0627_1.jpg,0627_2.jpg,0627_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1555,1555_1.jpg,1555_2.jpg,1555_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1626,1626_1.jpg,1626_2.jpg,1626_rail.png,1.0,0.2062,0.1703,0.4042,0.1111,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1280,1280_1.jpg,1280_2.jpg,1280_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
968,0968_1.jpg,0968_2.jpg,0968_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1376,1376_1.jpg,1376_2.jpg,1376_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2153,2153_1.jpg,2153_2.jpg,2153_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2127,2127_1.jpg,2127_2.jpg,2127_rail.png,1.0,0.4109,0.1391,0.4097,0.125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2089,2089_1.jpg,2089_2.jpg,2089_rail.png,1.0,0.4453,0.1406,0.4167,0.125,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
812,0812_1.jpg,0812_2.jpg,0812_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1039,1039_1.jpg,1039_2.jpg,1039_rail.png,1.0,0.3977,0.1016,0.4167,0.0736,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
438,0438_1.jpg,0438_2.jpg,0438_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
285,0285_1.jpg,0285_2.jpg,0285_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1950,1950_1.jpg,1950_2.jpg,1950_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
317,0317_1.jpg,0317_2.jpg,0317_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1379,1379_1.jpg,1379_2.jpg,1379_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1538,1538_1.jpg,1538_2.jpg,1538_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
166,0166_1.jpg,0166_2.jpg,0166_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2073,2073_1.jpg,2073_2.jpg,2073_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
723,0723_1.jpg,0723_2.jpg,0723_rail.png,1.0,0.3203,0.1094,0.4611,0.0875,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
299,0299_1.jpg,0299_2.jpg,0299_rail.png,1.0,0.3836,0.1258,0.3889,0.0806,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1882,1882_1.jpg,1882_2.jpg,1882_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2316,2316_1.jpg,2316_2.jpg,2316_rail.png,1.0,0.4219,0.1281,0.3361,0.1194,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
141,0141_1.jpg,0141_2.jpg,0141_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1597,1597_1.jpg,1597_2.jpg,1597_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
71,0071_1.jpg,0071_2.jpg,0071_rail.png,1.0,0.3867,0.1156,0.4361,0.0806,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1894,1894_1.jpg,1894_2.jpg,1894_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2125,2125_1.jpg,2125_2.jpg,2125_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
498,0498_1.jpg,0498_2.jpg,0498_rail.png,1.0,0.5086,0.1766,0.2903,0.1611,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1519,1519_1.jpg,1519_2.jpg,1519_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
766,0766_1.jpg,0766_2.jpg,0766_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1636,1636_1.jpg,1636_2.jpg,1636_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2042,2042_1.jpg,2042_2.jpg,2042_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1,0001_1.jpg,0001_2.jpg,0001_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1778,1778_1.jpg,1778_2.jpg,1778_rail.png,1.0,0.1758,0.157,0.3736,0.1319,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1151,1151_1.jpg,1151_2.jpg,1151_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1158,1158_1.jpg,1158_2.jpg,1158_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2141,2141_1.jpg,2141_2.jpg,2141_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
129,0129_1.jpg,0129_2.jpg,0129_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1531,1531_1.jpg,1531_2.jpg,1531_rail.png,1.0,0.4539,0.1398,0.4653,0.1194,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1667,1667_1.jpg,1667_2.jpg,1667_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
726,0726_1.jpg,0726_2.jpg,0726_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1879,1879_1.jpg,1879_2.jpg,1879_rail.png,1.0,0.4172,0.1406,0.3778,0.1194,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1096,1096_1.jpg,1096_2.jpg,1096_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1510,1510_1.jpg,1510_2.jpg,1510_rail.png,1.0,0.3617,0.1344,0.4514,0.1097,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
820,0820_1.jpg,0820_2.jpg,0820_rail.png,1.0,0.1469,0.1984,0.4514,0.1903,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2244,2244_1.jpg,2244_2.jpg,2244_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1657,1657_1.jpg,1657_2.jpg,1657_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2044,2044_1.jpg,2044_2.jpg,2044_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1930,1930_1.jpg,1930_2.jpg,1930_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
454,0454_1.jpg,0454_2.jpg,0454_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
434,0434_1.jpg,0434_2.jpg,0434_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1810,1810_1.jpg,1810_2.jpg,1810_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1845,1845_1.jpg,1845_2.jpg,1845_rail.png,1.0,0.2687,0.1734,0.3806,0.1097,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
151,0151_1.jpg,0151_2.jpg,0151_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2217,2217_1.jpg,2217_2.jpg,2217_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
738,0738_1.jpg,0738_2.jpg,0738_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1692,1692_1.jpg,1692_2.jpg,1692_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
876,0876_1.jpg,0876_2.jpg,0876_rail.png,1.0,0.4859,0.118,0.4278,0.1139,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1290,1290_1.jpg,1290_2.jpg,1290_rail.png,1.0,0.4484,0.1,0.4583,0.1042,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
106,0106_1.jpg,0106_2.jpg,0106_rail.png,1.0,0.5164,0.0766,0.5361,0.0736,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1355,1355_1.jpg,1355_2.jpg,1355_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
902,0902_1.jpg,0902_2.jpg,0902_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1750,1750_1.jpg,1750_2.jpg,1750_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1312,1312_1.jpg,1312_2.jpg,1312_rail.png,1.0,0.4859,0.1367,0.4542,0.1153,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
273,0273_1.jpg,0273_2.jpg,0273_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
194,0194_1.jpg,0194_2.jpg,0194_rail.png,1.0,0.3273,0.1812,0.4139,0.1431,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1138,1138_1.jpg,1138_2.jpg,1138_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
423,0423_1.jpg,0423_2.jpg,0423_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1841,1841_1.jpg,1841_2.jpg,1841_rail.png,1.0,0.4625,0.1703,0.3639,0.1194,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1192,1192_1.jpg,1192_2.jpg,1192_rail.png,1.0,0.6586,0.1812,0.4306,0.175,1.0,0.4453,0.2125,0.375,0.1833,0.0,0.5,0.0,0.5,0.0
2225,2225_1.jpg,2225_2.jpg,2225_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1936,1936_1.jpg,1936_2.jpg,1936_rail.png,1.0,0.5125,0.1633,0.5264,0.1597,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1324,1324_1.jpg,1324_2.jpg,1324_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1315,1315_1.jpg,1315_2.jpg,1315_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
2067,2067_1.jpg,2067_2.jpg,2067_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
1643,1643_1.jpg,1643_2.jpg,1643_rail.png,1.0,0.325,0.1797,0.3639,0.1375,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
11,0011_1.jpg,0011_2.jpg,0011_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
499,0499_1.jpg,0499_2.jpg,0499_rail.png,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
758,0758_1.jpg,0758_2.jpg,0758_rail.png,1.0,0.2758,0.1633,0.4222,0.1667,1.0,0.5687,0.0992,0.4222,0.0931,0.0,0.5,0.0,0.5,0.0
305,0305_1.jpg,0305_2.jpg,0305_rail.png,1.0,0.2281,0.125,0.4194,0.0722,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0
